customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
11699,22,75000.0,MORTGAGE,6,EDUCATION,A,5000.0,7.74,2,Yes,4,NO DEFAULT
11700,23,75000.0,RENT,3,PERSONAL,A,10000.0,11.86,3,Yes,4,NO DEFAULT
11701,26,75000.0,RENT,1,HOME IMPROVEMENT,A,10000.0,11.14,6,Yes,3,NO DEFAULT
11702,24,75000.0,MORTGAGE,1,EDUCATION,A,2000.0,8.94,4,Yes,4,NO DEFAULT
11703,23,75000.0,RENT,4,DEBT CONSOLIDATION,A,10000.0,9.63,3,Yes,2,NO DEFAULT
11704,22,75000.0,MORTGAGE,6,DEBT CONSOLIDATION,A,6000.0,7.74,2,Yes,4,NO DEFAULT
11705,22,58650.0,MORTGAGE,6,MEDICAL,C,25000.0,14.96,2,No,2,DEFAULT
11706,24,75000.0,OWN,8,MEDICAL,A,16500.0,12.18,4,Yes,2,NO DEFAULT
11707,22,75000.0,RENT,2,EDUCATION,A,10000.0,11.26,2,Yes,4,NO DEFAULT
11708,26,75000.0,MORTGAGE,10,HOME IMPROVEMENT,B,8000.0,13.92,6,Yes,4,NO DEFAULT
11709,23,75000.0,RENT,4,PERSONAL,B,10000.0,13.47,3,Yes,4,NO DEFAULT
11710,23,76000.0,RENT,3,EDUCATION,C,10000.0,15.37,3,Yes,3,NO DEFAULT
11711,23,75000.0,MORTGAGE,1,EDUCATION,D,4500.0,10.99,3,Yes,4,NO DEFAULT
11712,26,75000.0,MORTGAGE,10,DEBT CONSOLIDATION,A,10000.0,8.94,6,Yes,2,NO DEFAULT
11713,26,76250.0,RENT,6,DEBT CONSOLIDATION,A,10000.0,10.71,6,Yes,3,NO DEFAULT
11714,24,75000.0,MORTGAGE,5,EDUCATION,B,7200.0,10.99,4,Yes,3,NO DEFAULT
11715,24,75000.0,MORTGAGE,6,MEDICAL,A,9000.0,8.59,4,Yes,4,NO DEFAULT
11716,22,78000.0,RENT,3,VENTURE,A,10000.0,12.42,2,Yes,2,NO DEFAULT
11717,21,78000.0,RENT,4,VENTURE,A,10000.0,5.99,1,Yes,2,NO DEFAULT
11718,23,78000.0,RENT,7,DEBT CONSOLIDATION,A,10000.0,5.79,3,Yes,3,NO DEFAULT
11719,23,78204.0,RENT,4,EDUCATION,A,10000.0,7.49,3,Yes,2,NO DEFAULT
11720,26,78513.0,RENT,1,MEDICAL,A,10000.0,8.94,6,Yes,4,NO DEFAULT
11721,24,75000.0,MORTGAGE,2,VENTURE,A,10000.0,11.26,4,Yes,4,NO DEFAULT
11722,24,75000.0,MORTGAGE,7,PERSONAL,A,15000.0,11.58,4,Yes,3,NO DEFAULT
11723,26,75000.0,MORTGAGE,1,HOME IMPROVEMENT,A,3000.0,9.63,6,Yes,3,NO DEFAULT
11724,25,75000.0,MORTGAGE,1,VENTURE,A,6000.0,9.63,5,Yes,4,NO DEFAULT
11725,25,75000.0,MORTGAGE,8,DEBT CONSOLIDATION,A,15000.0,9.63,5,Yes,3,NO DEFAULT
11726,22,75000.0,MORTGAGE,3,PERSONAL,A,5600.0,8.0,2,Yes,2,NO DEFAULT
11727,22,79000.0,RENT,3,DEBT CONSOLIDATION,A,10000.0,7.88,2,Yes,2,NO DEFAULT
11728,22,74000.0,RENT,2,PERSONAL,A,10000.0,7.51,2,No,2,DEFAULT
11729,24,80000.0,RENT,4,EDUCATION,B,10000.0,10.99,4,Yes,4,NO DEFAULT
11730,23,75000.0,MORTGAGE,4,EDUCATION,A,3200.0,8.0,3,Yes,3,NO DEFAULT
11731,22,80000.0,RENT,5,EDUCATION,B,10000.0,14.27,2,Yes,2,NO DEFAULT
11732,23,75000.0,MORTGAGE,8,EDUCATION,C,3000.0,14.11,3,Yes,3,NO DEFAULT
11733,23,75000.0,MORTGAGE,4,MEDICAL,B,16800.0,13.47,3,Yes,4,NO DEFAULT
11734,25,75000.0,MORTGAGE,9,VENTURE,B,5000.0,13.79,5,Yes,4,NO DEFAULT
11735,23,80000.0,RENT,5,PERSONAL,A,10000.0,8.49,3,Yes,2,NO DEFAULT
11736,22,75000.0,MORTGAGE,7,DEBT CONSOLIDATION,A,8000.0,12.21,2,Yes,2,NO DEFAULT
11737,22,80000.0,RENT,6,PERSONAL,A,10000.0,8.49,2,Yes,4,NO DEFAULT
11738,24,75000.0,MORTGAGE,8,DEBT CONSOLIDATION,A,15000.0,12.21,4,Yes,3,NO DEFAULT
11739,26,80000.0,RENT,2,EDUCATION,A,10000.0,8.49,6,Yes,4,NO DEFAULT
11740,25,80000.0,RENT,4,MEDICAL,A,10000.0,10.37,5,Yes,2,NO DEFAULT
11741,24,74000.0,RENT,1,HOME IMPROVEMENT,C,10000.0,14.54,4,No,2,DEFAULT
11742,25,80000.0,RENT,3,VENTURE,A,10000.0,11.12,5,Yes,3,NO DEFAULT
11743,22,75000.0,OWN,6,EDUCATION,A,4800.0,8.0,2,Yes,2,NO DEFAULT
11744,26,80000.0,RENT,1,PERSONAL,B,10000.0,12.73,6,Yes,4,NO DEFAULT
11745,23,75000.0,OWN,7,EDUCATION,A,15000.0,11.14,3,Yes,4,NO DEFAULT
11746,24,69000.0,MORTGAGE,1,EDUCATION,A,4900.0,10.96,4,No,2,DEFAULT
11747,25,75000.0,MORTGAGE,9,VENTURE,C,7500.0,12.61,5,Yes,4,NO DEFAULT
11748,23,75000.0,MORTGAGE,4,EDUCATION,A,6000.0,8.0,3,Yes,2,NO DEFAULT
11749,25,74000.0,RENT,3,VENTURE,E,10000.0,18.43,5,Yes,3,DEFAULT
11750,24,80000.0,RENT,5,VENTURE,A,10000.0,11.14,4,Yes,4,NO DEFAULT
11751,23,75000.0,MORTGAGE,2,VENTURE,D,19600.0,15.13,3,Yes,3,NO DEFAULT
11752,23,75000.0,MORTGAGE,4,MEDICAL,B,9500.0,10.99,3,Yes,4,NO DEFAULT
11753,25,75000.0,MORTGAGE,9,PERSONAL,B,10000.0,11.34,5,Yes,2,NO DEFAULT
11754,26,69000.0,MORTGAGE,4,HOME IMPROVEMENT,A,25000.0,10.99,6,No,3,DEFAULT
11755,24,80004.0,RENT,3,EDUCATION,A,10000.0,6.62,4,Yes,2,NO DEFAULT
11756,24,80004.0,RENT,3,HOME IMPROVEMENT,A,10000.0,7.9,4,Yes,4,NO DEFAULT
11757,25,80004.0,RENT,5,EDUCATION,A,10000.0,9.62,5,Yes,4,NO DEFAULT
11758,23,69000.0,MORTGAGE,4,PERSONAL,A,2500.0,9.64,3,No,3,DEFAULT
11759,23,75000.0,OWN,7,EDUCATION,C,12000.0,12.49,3,Yes,4,NO DEFAULT
11760,23,80038.0,RENT,3,PERSONAL,A,10000.0,10.59,3,Yes,2,NO DEFAULT
11761,25,75181.0,MORTGAGE,9,MEDICAL,A,6000.0,7.51,5,Yes,4,NO DEFAULT
11762,24,75200.0,OWN,5,EDUCATION,A,6500.0,7.14,4,Yes,2,NO DEFAULT
11763,24,75360.0,OWN,4,VENTURE,A,7000.0,7.49,4,Yes,3,NO DEFAULT
11764,26,81996.0,RENT,5,MEDICAL,A,10000.0,7.29,6,Yes,4,NO DEFAULT
11765,24,82632.0,RENT,4,EDUCATION,A,10000.0,12.21,4,Yes,4,NO DEFAULT
11766,22,75500.0,MORTGAGE,6,VENTURE,A,12000.0,10.99,2,Yes,4,NO DEFAULT
11767,25,75500.0,MORTGAGE,9,EDUCATION,A,7000.0,11.36,5,Yes,2,NO DEFAULT
11768,23,82650.0,RENT,7,PERSONAL,A,10000.0,12.21,3,Yes,3,NO DEFAULT
11769,26,75555.0,MORTGAGE,4,MEDICAL,A,10000.0,10.39,6,Yes,2,NO DEFAULT
11770,24,82800.0,RENT,4,DEBT CONSOLIDATION,A,10000.0,10.59,4,Yes,3,NO DEFAULT
11771,22,75600.0,MORTGAGE,6,PERSONAL,A,10675.0,6.62,2,Yes,3,NO DEFAULT
11772,24,75600.0,MORTGAGE,5,VENTURE,A,7200.0,5.99,4,Yes,2,NO DEFAULT
11773,25,75600.0,MORTGAGE,7,MEDICAL,B,15000.0,12.68,5,Yes,2,NO DEFAULT
11774,23,83000.0,RENT,3,MEDICAL,A,10000.0,6.54,3,Yes,3,NO DEFAULT
11775,22,75600.0,MORTGAGE,3,EDUCATION,A,10000.0,10.99,2,Yes,4,NO DEFAULT
11776,22,83200.0,RENT,3,EDUCATION,C,10000.0,16.29,2,Yes,4,NO DEFAULT
11777,25,75600.0,MORTGAGE,2,PERSONAL,A,14500.0,9.63,5,Yes,4,NO DEFAULT
11778,23,75689.0,MORTGAGE,7,DEBT CONSOLIDATION,A,25000.0,11.12,3,Yes,4,NO DEFAULT
11779,24,75744.0,MORTGAGE,2,PERSONAL,A,15000.0,10.38,4,Yes,2,NO DEFAULT
11780,22,75744.0,MORTGAGE,6,VENTURE,A,6700.0,11.83,2,Yes,2,NO DEFAULT
11781,25,84000.0,RENT,3,DEBT CONSOLIDATION,B,10000.0,10.99,5,Yes,4,NO DEFAULT
11782,25,84000.0,RENT,5,HOME IMPROVEMENT,B,10000.0,13.49,5,Yes,2,NO DEFAULT
11783,23,84000.0,RENT,7,DEBT CONSOLIDATION,A,10000.0,5.99,3,Yes,2,NO DEFAULT
11784,23,84000.0,RENT,1,VENTURE,A,10000.0,7.49,3,Yes,4,NO DEFAULT
11785,26,75873.0,MORTGAGE,6,PERSONAL,A,1200.0,10.25,6,Yes,2,NO DEFAULT
11786,23,75885.0,MORTGAGE,7,MEDICAL,B,3000.0,11.03,3,Yes,4,NO DEFAULT
11787,25,75912.0,MORTGAGE,9,HOME IMPROVEMENT,A,22400.0,9.99,5,Yes,4,NO DEFAULT
11788,25,75996.0,MORTGAGE,9,DEBT CONSOLIDATION,A,10000.0,11.99,5,Yes,3,NO DEFAULT
11789,26,59497.0,OWN,2,MEDICAL,D,7000.0,17.88,6,No,2,DEFAULT
11790,23,75996.0,MORTGAGE,7,MEDICAL,A,15000.0,10.62,3,Yes,2,NO DEFAULT
11791,25,75996.0,MORTGAGE,9,MEDICAL,A,9000.0,7.74,5,Yes,3,NO DEFAULT
11792,26,75996.0,OWN,7,VENTURE,A,8000.0,11.83,6,Yes,3,NO DEFAULT
11793,23,78996.0,RENT,4,HOME IMPROVEMENT,B,10000.0,13.99,3,Yes,3,DEFAULT
11794,24,84996.0,RENT,3,HOME IMPROVEMENT,C,10000.0,15.21,4,Yes,4,NO DEFAULT
11795,21,76000.0,MORTGAGE,6,MEDICAL,A,14000.0,12.69,1,Yes,3,NO DEFAULT
11796,23,76000.0,MORTGAGE,7,MEDICAL,A,3600.0,10.65,3,Yes,3,NO DEFAULT
11797,24,76000.0,MORTGAGE,8,DEBT CONSOLIDATION,A,6000.0,8.9,4,Yes,3,NO DEFAULT
11798,24,76000.0,MORTGAGE,8,PERSONAL,A,12000.0,6.03,4,Yes,2,NO DEFAULT
11799,22,73000.0,RENT,4,PERSONAL,C,10000.0,18.25,2,Yes,2,DEFAULT
11800,24,76000.0,MORTGAGE,7,VENTURE,A,13500.0,8.49,4,Yes,4,NO DEFAULT
11801,24,76000.0,MORTGAGE,8,DEBT CONSOLIDATION,A,13500.0,9.99,4,Yes,3,NO DEFAULT
11802,26,76000.0,MORTGAGE,10,HOME IMPROVEMENT,A,5425.0,8.49,6,Yes,3,NO DEFAULT
11803,22,76000.0,MORTGAGE,5,VENTURE,A,24000.0,10.99,2,Yes,2,NO DEFAULT
11804,22,85000.0,RENT,4,DEBT CONSOLIDATION,A,10000.0,7.66,2,Yes,3,NO DEFAULT
11805,22,76000.0,MORTGAGE,4,EDUCATION,A,15000.0,10.99,2,Yes,3,NO DEFAULT
11806,24,76000.0,MORTGAGE,9,DEBT CONSOLIDATION,A,20050.0,10.59,4,Yes,2,NO DEFAULT
11807,24,85000.0,RENT,8,PERSONAL,A,10000.0,10.37,4,Yes,4,NO DEFAULT
11808,23,85000.0,RENT,5,DEBT CONSOLIDATION,A,10000.0,6.17,3,Yes,4,NO DEFAULT
11809,26,85000.0,RENT,3,HOME IMPROVEMENT,A,10000.0,10.99,6,Yes,2,NO DEFAULT
11810,24,85000.0,RENT,6,PERSONAL,B,10000.0,13.72,4,Yes,2,NO DEFAULT
11811,25,76000.0,MORTGAGE,4,HOME IMPROVEMENT,A,14000.0,7.66,5,Yes,3,NO DEFAULT
11812,25,76000.0,MORTGAGE,9,PERSONAL,B,6000.0,12.98,5,Yes,2,NO DEFAULT
11813,25,76000.0,MORTGAGE,3,PERSONAL,A,20000.0,6.54,5,Yes,4,NO DEFAULT
11814,24,85000.0,RENT,8,PERSONAL,D,10000.0,16.0,4,Yes,3,NO DEFAULT
11815,23,73000.0,RENT,4,EDUCATION,C,10000.0,14.11,3,No,3,DEFAULT
11816,23,85000.0,RENT,7,MEDICAL,A,10000.0,11.89,3,Yes,4,NO DEFAULT
11817,23,76000.0,MORTGAGE,7,DEBT CONSOLIDATION,A,20000.0,10.99,3,Yes,4,NO DEFAULT
11818,26,85500.0,RENT,4,EDUCATION,A,10000.0,10.99,6,Yes,2,NO DEFAULT
11819,26,86000.0,RENT,4,EDUCATION,B,10000.0,13.49,6,Yes,3,NO DEFAULT
11820,25,86000.0,RENT,10,HOME IMPROVEMENT,C,10000.0,10.99,5,Yes,2,NO DEFAULT
11821,22,87000.0,RENT,4,EDUCATION,A,10000.0,11.26,2,Yes,3,NO DEFAULT
11822,23,76000.0,OWN,3,EDUCATION,A,18000.0,10.99,3,Yes,2,NO DEFAULT
11823,24,75996.0,RENT,1,DEBT CONSOLIDATION,D,10000.0,16.0,4,No,2,DEFAULT
11824,26,88000.0,RENT,10,VENTURE,A,10000.0,12.69,6,Yes,2,NO DEFAULT
11825,23,59500.0,MORTGAGE,1,MEDICAL,A,20000.0,11.83,3,No,4,DEFAULT
11826,22,70000.0,MORTGAGE,1,DEBT CONSOLIDATION,B,25000.0,13.79,2,No,3,DEFAULT
11827,23,90000.0,RENT,7,EDUCATION,A,10000.0,12.69,3,Yes,4,NO DEFAULT
11828,25,70000.0,MORTGAGE,4,PERSONAL,B,15000.0,13.16,5,Yes,3,DEFAULT
11829,24,90000.0,RENT,4,DEBT CONSOLIDATION,A,10000.0,10.99,4,Yes,2,NO DEFAULT
11830,25,59623.0,MORTGAGE,9,MEDICAL,A,3400.0,10.99,5,No,2,DEFAULT
11831,26,76160.0,MORTGAGE,10,EDUCATION,A,7400.0,7.51,6,Yes,2,NO DEFAULT
11832,25,76209.0,MORTGAGE,9,DEBT CONSOLIDATION,B,3000.0,10.99,5,Yes,4,NO DEFAULT
11833,25,90000.0,RENT,9,DEBT CONSOLIDATION,A,10000.0,12.42,5,Yes,2,NO DEFAULT
11834,25,90000.0,RENT,5,PERSONAL,A,10000.0,7.49,5,Yes,2,NO DEFAULT
11835,22,76296.0,MORTGAGE,6,VENTURE,A,18000.0,7.88,2,Yes,3,NO DEFAULT
11836,25,76300.0,MORTGAGE,9,HOME IMPROVEMENT,A,3000.0,11.86,5,Yes,2,NO DEFAULT
11837,23,90000.0,RENT,4,DEBT CONSOLIDATION,A,10000.0,7.49,3,Yes,3,NO DEFAULT
11838,22,59813.0,MORTGAGE,6,MEDICAL,D,20000.0,17.74,2,No,3,DEFAULT
11839,26,90000.0,RENT,2,PERSONAL,A,10000.0,7.49,6,Yes,4,NO DEFAULT
11840,24,90000.0,RENT,8,HOME IMPROVEMENT,A,10000.0,10.99,4,Yes,2,NO DEFAULT
11841,26,76486.0,MORTGAGE,4,HOME IMPROVEMENT,A,6000.0,7.9,6,Yes,4,NO DEFAULT
11842,24,76494.0,MORTGAGE,3,DEBT CONSOLIDATION,A,12000.0,10.99,4,Yes,3,NO DEFAULT
11843,26,70500.0,MORTGAGE,11,PERSONAL,A,14500.0,7.49,6,No,3,DEFAULT
11844,21,78000.0,RENT,2,DEBT CONSOLIDATION,C,10000.0,15.57,1,Yes,4,DEFAULT
11845,23,76500.0,MORTGAGE,2,EDUCATION,A,4800.0,7.51,3,Yes,4,NO DEFAULT
11846,22,76500.0,MORTGAGE,2,DEBT CONSOLIDATION,B,15000.0,10.99,2,Yes,4,NO DEFAULT
11847,23,90000.0,RENT,4,VENTURE,A,10000.0,7.51,3,Yes,2,NO DEFAULT
11848,26,76596.0,MORTGAGE,2,EDUCATION,B,24000.0,12.73,6,Yes,3,NO DEFAULT
11849,24,90000.0,RENT,8,HOME IMPROVEMENT,A,10000.0,11.89,4,Yes,4,NO DEFAULT
11850,26,91000.0,RENT,6,DEBT CONSOLIDATION,B,10000.0,10.99,6,Yes,4,NO DEFAULT
11851,25,76700.0,MORTGAGE,1,VENTURE,D,14800.0,19.42,5,Yes,4,NO DEFAULT
11852,23,91000.0,RENT,5,EDUCATION,A,10000.0,10.2,3,Yes,2,NO DEFAULT
11853,22,76800.0,MORTGAGE,3,DEBT CONSOLIDATION,A,6000.0,6.62,2,Yes,4,NO DEFAULT
11854,22,76800.0,MORTGAGE,4,PERSONAL,A,12000.0,8.9,2,Yes,2,NO DEFAULT
11855,26,76800.0,MORTGAGE,2,PERSONAL,A,12800.0,6.92,6,Yes,4,NO DEFAULT
11856,25,76800.0,MORTGAGE,8,EDUCATION,A,6500.0,5.79,5,Yes,4,NO DEFAULT
11857,25,76800.0,MORTGAGE,5,PERSONAL,B,20000.0,10.99,5,Yes,2,NO DEFAULT
11858,21,76800.0,MORTGAGE,5,PERSONAL,C,8000.0,14.96,1,Yes,3,NO DEFAULT
11859,23,76800.0,MORTGAGE,4,VENTURE,A,10000.0,9.63,3,Yes,4,NO DEFAULT
11860,23,92000.0,RENT,7,VENTURE,A,10000.0,11.71,3,Yes,4,NO DEFAULT
11861,22,76875.0,MORTGAGE,4,MEDICAL,A,13750.0,10.99,2,Yes,4,NO DEFAULT
11862,23,76896.0,MORTGAGE,8,EDUCATION,A,25000.0,11.71,3,Yes,2,NO DEFAULT
11863,24,77000.0,MORTGAGE,6,DEBT CONSOLIDATION,A,12000.0,12.42,4,Yes,2,NO DEFAULT
11864,26,92652.0,RENT,4,VENTURE,B,10000.0,13.23,6,Yes,2,NO DEFAULT
11865,25,77000.0,MORTGAGE,8,EDUCATION,A,12000.0,7.9,5,Yes,4,NO DEFAULT
11866,22,77000.0,MORTGAGE,6,MEDICAL,A,12400.0,7.51,2,Yes,4,NO DEFAULT
11867,23,93000.0,RENT,6,EDUCATION,B,10000.0,14.26,3,Yes,2,NO DEFAULT
11868,25,77000.0,MORTGAGE,8,HOME IMPROVEMENT,A,9000.0,6.03,5,Yes,3,NO DEFAULT
11869,24,94000.0,RENT,8,HOME IMPROVEMENT,D,10000.0,18.64,4,Yes,2,NO DEFAULT
11870,26,71000.0,MORTGAGE,10,DEBT CONSOLIDATION,C,6000.0,15.62,6,No,4,DEFAULT
11871,23,77000.0,OWN,3,VENTURE,A,3500.0,5.99,3,Yes,2,NO DEFAULT
11872,25,77000.0,MORTGAGE,9,DEBT CONSOLIDATION,A,3000.0,7.49,5,Yes,3,NO DEFAULT
11873,24,77000.0,MORTGAGE,1,HOME IMPROVEMENT,A,4000.0,11.99,4,Yes,2,NO DEFAULT
11874,22,60350.0,MORTGAGE,6,MEDICAL,C,35000.0,16.89,2,No,3,DEFAULT
11875,23,94000.0,RENT,4,MEDICAL,A,10000.0,9.45,3,Yes,3,NO DEFAULT
11876,24,77000.0,MORTGAGE,2,EDUCATION,A,3850.0,11.11,4,Yes,2,NO DEFAULT
11877,25,70550.0,RENT,6,MEDICAL,D,10000.0,16.77,5,No,3,DEFAULT
11878,23,95000.0,RENT,3,PERSONAL,A,10000.0,6.17,3,Yes,3,NO DEFAULT
11879,24,95000.0,RENT,8,DEBT CONSOLIDATION,A,10000.0,10.99,4,Yes,2,NO DEFAULT
11881,23,65400.0,RENT,1,DEBT CONSOLIDATION,B,10075.0,13.98,3,Yes,2,NO DEFAULT
11883,22,71000.0,MORTGAGE,6,DEBT CONSOLIDATION,A,3200.0,10.25,2,No,3,DEFAULT
11884,23,77000.0,MORTGAGE,7,EDUCATION,A,10000.0,7.88,3,Yes,4,NO DEFAULT
11885,24,70000.0,RENT,4,VENTURE,B,10125.0,14.65,4,Yes,3,NO DEFAULT
11886,25,77000.0,MORTGAGE,6,EDUCATION,C,8000.0,15.33,5,Yes,2,NO DEFAULT
11887,22,77000.0,MORTGAGE,5,EDUCATION,A,21000.0,11.48,2,Yes,3,NO DEFAULT
11888,23,69000.0,RENT,6,DEBT CONSOLIDATION,A,10150.0,11.99,3,Yes,3,NO DEFAULT
11889,24,77000.0,MORTGAGE,8,MEDICAL,A,14000.0,8.94,4,Yes,3,NO DEFAULT
11890,20,77000.0,MORTGAGE,4,VENTURE,A,6000.0,8.0,2,Yes,2,NO DEFAULT
11891,26,77000.0,MORTGAGE,4,DEBT CONSOLIDATION,B,5400.0,13.04,6,Yes,3,NO DEFAULT
11892,24,71000.0,MORTGAGE,6,EDUCATION,A,5000.0,10.39,4,No,2,DEFAULT
11893,23,71000.0,MORTGAGE,2,DEBT CONSOLIDATION,D,20000.0,15.13,3,Yes,2,DEFAULT
11895,26,77004.0,MORTGAGE,4,MEDICAL,A,6000.0,11.99,6,Yes,4,NO DEFAULT
11896,25,77004.0,MORTGAGE,9,PERSONAL,A,15000.0,9.63,5,Yes,2,NO DEFAULT
11897,23,77004.0,MORTGAGE,6,MEDICAL,A,12000.0,5.79,3,Yes,3,NO DEFAULT
11899,23,77004.0,MORTGAGE,7,VENTURE,A,6000.0,7.88,3,Yes,2,NO DEFAULT
11900,24,71004.0,MORTGAGE,8,DEBT CONSOLIDATION,C,5000.0,14.96,4,Yes,3,DEFAULT
11901,25,71004.0,MORTGAGE,1,DEBT CONSOLIDATION,D,2400.0,17.04,5,No,3,DEFAULT
11902,25,77004.0,MORTGAGE,2,DEBT CONSOLIDATION,B,16000.0,13.92,5,Yes,2,NO DEFAULT
11903,20,77052.0,MORTGAGE,4,EDUCATION,A,24250.0,11.36,2,Yes,2,NO DEFAULT
11904,25,77078.0,MORTGAGE,1,DEBT CONSOLIDATION,A,3425.0,12.18,5,Yes,2,NO DEFAULT
11905,22,50004.0,RENT,6,EDUCATION,C,10200.0,15.21,2,Yes,4,NO DEFAULT
11906,23,55000.0,RENT,4,PERSONAL,B,10200.0,12.73,3,Yes,2,NO DEFAULT
11907,22,77237.0,MORTGAGE,4,MEDICAL,A,5875.0,6.17,2,Yes,3,NO DEFAULT
11908,24,77237.0,MORTGAGE,8,MEDICAL,A,15000.0,6.17,4,Yes,3,NO DEFAULT
11909,23,85000.0,RENT,1,DEBT CONSOLIDATION,A,10200.0,10.99,3,Yes,3,NO DEFAULT
11910,22,90000.0,RENT,6,MEDICAL,A,10200.0,11.71,2,Yes,3,NO DEFAULT
11911,24,77350.0,MORTGAGE,2,DEBT CONSOLIDATION,B,4800.0,13.79,4,Yes,4,NO DEFAULT
11912,24,100000.0,RENT,1,PERSONAL,B,10200.0,12.99,4,Yes,4,NO DEFAULT
11921,26,77604.0,MORTGAGE,4,DEBT CONSOLIDATION,B,6800.0,13.06,6,Yes,4,NO DEFAULT
11924,23,77705.0,MORTGAGE,4,EDUCATION,D,4000.0,16.77,3,Yes,4,NO DEFAULT
11927,25,77800.0,MORTGAGE,9,PERSONAL,A,30000.0,10.99,5,Yes,4,NO DEFAULT
11928,23,77927.0,MORTGAGE,7,EDUCATION,B,15000.0,12.99,3,Yes,4,NO DEFAULT
11931,24,78000.0,MORTGAGE,4,VENTURE,A,2300.0,10.99,4,Yes,4,NO DEFAULT
11932,23,78000.0,MORTGAGE,7,EDUCATION,A,2400.0,12.42,3,Yes,2,NO DEFAULT
11933,24,72000.0,MORTGAGE,8,EDUCATION,B,14000.0,14.65,4,Yes,4,DEFAULT
11934,25,72000.0,MORTGAGE,9,DEBT CONSOLIDATION,B,10000.0,14.27,5,No,3,DEFAULT
11936,24,78000.0,OWN,6,HOME IMPROVEMENT,A,4500.0,12.69,4,Yes,3,NO DEFAULT
11937,23,57000.0,RENT,4,EDUCATION,C,11050.0,14.74,3,No,4,DEFAULT
11938,23,78000.0,MORTGAGE,4,MEDICAL,A,10000.0,6.62,3,Yes,2,NO DEFAULT
11939,25,78000.0,MORTGAGE,9,EDUCATION,A,8000.0,7.9,5,Yes,4,NO DEFAULT
11941,23,78000.0,MORTGAGE,5,EDUCATION,A,5000.0,11.71,3,Yes,2,NO DEFAULT
11942,26,78000.0,MORTGAGE,7,PERSONAL,A,7200.0,6.62,6,Yes,2,NO DEFAULT
11943,24,78000.0,MORTGAGE,4,HOME IMPROVEMENT,A,5000.0,6.62,4,Yes,4,NO DEFAULT
11944,24,78000.0,MORTGAGE,3,DEBT CONSOLIDATION,A,8500.0,7.51,4,Yes,4,NO DEFAULT
11945,22,78000.0,MORTGAGE,2,EDUCATION,A,1750.0,10.65,2,Yes,4,NO DEFAULT
11946,22,72000.0,MORTGAGE,1,PERSONAL,B,8500.0,15.96,2,No,2,DEFAULT
11949,23,78000.0,MORTGAGE,4,PERSONAL,A,15000.0,8.49,3,Yes,2,NO DEFAULT
11950,22,62500.0,RENT,4,PERSONAL,B,11100.0,10.99,2,Yes,3,NO DEFAULT
11951,23,78000.0,MORTGAGE,7,MEDICAL,A,25000.0,10.99,3,Yes,4,NO DEFAULT
11952,26,78000.0,MORTGAGE,7,HOME IMPROVEMENT,A,3000.0,11.49,6,Yes,2,NO DEFAULT
11953,26,78000.0,MORTGAGE,10,EDUCATION,A,8325.0,6.99,6,Yes,4,NO DEFAULT
11954,23,78000.0,MORTGAGE,4,DEBT CONSOLIDATION,B,6000.0,12.99,3,Yes,3,NO DEFAULT
11958,23,78000.0,MORTGAGE,7,EDUCATION,B,4200.0,13.06,3,Yes,3,NO DEFAULT
11959,24,78000.0,MORTGAGE,3,DEBT CONSOLIDATION,A,20000.0,10.37,4,Yes,2,NO DEFAULT
11960,25,78000.0,MORTGAGE,9,EDUCATION,A,8000.0,5.79,5,Yes,2,NO DEFAULT
11961,25,78000.0,MORTGAGE,2,VENTURE,A,6000.0,10.99,5,Yes,4,NO DEFAULT
11963,23,78000.0,MORTGAGE,7,EDUCATION,A,4600.0,7.66,3,Yes,2,NO DEFAULT
11965,24,78000.0,MORTGAGE,8,DEBT CONSOLIDATION,A,3600.0,5.42,4,Yes,4,NO DEFAULT
11966,23,78000.0,MORTGAGE,7,EDUCATION,A,12400.0,7.29,3,Yes,3,NO DEFAULT
11968,26,78000.0,MORTGAGE,8,PERSONAL,B,12000.0,13.43,6,Yes,4,NO DEFAULT
11972,22,78000.0,MORTGAGE,3,EDUCATION,A,12000.0,6.54,2,Yes,3,NO DEFAULT
11974,25,78000.0,MORTGAGE,4,DEBT CONSOLIDATION,A,10000.0,5.79,5,Yes,2,NO DEFAULT
11975,23,78000.0,MORTGAGE,2,VENTURE,A,6000.0,6.91,3,Yes,4,NO DEFAULT
11977,26,78000.0,MORTGAGE,4,PERSONAL,A,1750.0,10.36,6,Yes,2,NO DEFAULT
11979,25,78000.0,MORTGAGE,4,VENTURE,A,14000.0,7.51,5,Yes,3,NO DEFAULT
11980,23,72000.0,MORTGAGE,6,VENTURE,B,12000.0,13.61,3,Yes,2,DEFAULT
11982,26,78000.0,OWN,2,VENTURE,B,2400.0,14.72,6,Yes,3,NO DEFAULT
11983,22,78000.0,MORTGAGE,6,DEBT CONSOLIDATION,A,15000.0,7.88,2,Yes,3,NO DEFAULT
11984,23,78000.0,MORTGAGE,4,VENTURE,C,25000.0,15.58,3,Yes,3,NO DEFAULT
11985,25,78000.0,MORTGAGE,4,DEBT CONSOLIDATION,A,2400.0,11.86,5,Yes,4,NO DEFAULT
11986,24,78000.0,MORTGAGE,8,HOME IMPROVEMENT,A,9800.0,10.99,4,Yes,3,NO DEFAULT
